"receptor" "pathway_id" "genes_in_cluster"
"Csf1r" "mmu05200" "Dvl3,Gna12,Igf1r,Crebbp,Sufu"
"Csf1r" "mmu05200" "Dvl1,Arhgef1,Abl1,Ralgds"
"Csf1r" "mmu05200" "Dvl2,Pik3cd,Bad,Stat5a,Map2k2,Dapk3,Ppard,Cebpa,Egln2"
"Csf1r" "mmu05200" "Lpar1,Egfr,Tgfb3"
"Csf1r" "mmu05200" "Lpar4,Cdkn1b,Fgfr1,Runx1t1"
"Csf1r" "mmu05200" "Gna13,Nfkbia,Birc3,Mdm2,Il6"
"Csf1r" "mmu05200" "Plekhg5,Foxo1,Jun,Arnt"
"Csf1r" "mmu05200" "Rhoa,Ikbkg,Mapk9,Smad2,Msh3"
"Csf1r" "mmu05200" "Rock1,Rock2,Nfkb1,Kitl,Map2k1"
"Csf1r" "mmu05200" "Cxcl12,Stat3,Epas1"
"Csf1r" "mmu05200" "Cxcr4,Csf2ra,Bid"
"Csf1r" "mmu05200" "Gnai3,Chuk,Rala,Cdc42,Mapk8,Hdac2,Cul2,Hsp90b1"
"Csf1r" "mmu05200" "Gnai2,Akt1,Gna11"
"Csf1r" "mmu05200" "Ptger1,Rela,Mapk3,Rxra,Pml,Rara"
"Csf1r" "mmu05200" "Adcy9,Lamb2,Mtor,Ret,Ptch1"
"Csf1r" "mmu05200" "Prkaca,Erbb2,Fadd"
"Csf1r" "mmu05200" "Gnb2,Cdkn1a,Bax"
"Csf1r" "mmu05200" "Gnb5,Pik3r2,Vegfa"
"Csf1r" "mmu05200" "Fn1,Pik3ca,Mmp2"
"Csf1r" "mmu05200" "Bcl2l1,Bcr,Zbtb16"
"Csf1r" "mmu05200" "Traf6,Jak1,Ralbp1"
"Csf1r" "mmu05200" "Ednra,Pdgfrb,Tgfb2"
"Csf1r" "mmu05200" "Tpm3,Msh6,Casp8"
"Csf1r" "mmu05202" "Runx1t1,Tcf3,Pbx1,Cdkn1b,Igf1"
"Csf1r" "mmu05202" "Ncor1,Ccnt2,Mef2c,Cdk14,Fut8,Ptk2,Sp1,Fli1,Tgfbr2,Igfbp3,Zeb1"
"Csf1r" "mmu05202" "Cebpa,Tfe3,Aspscr1"
"Csf1r" "mmu05202" "Pml,Rara,Mllt1,Rxra,Men1"
"Csf1r" "mmu05202" "Aff1,Dot1l,Jmjd1c,Bmp2k,Nr4a3,Nfkb1"
"Csf1r" "mmu05202" "Ccnt1,Klf3,Igf1r,Ccnd2,Elk4"
"Csf1r" "mmu05202" "Kdm6a,Ddx5,Bmi1,Atm,Golph3"
"Csf1r" "mmu05202" "Supt3,Il1r2,Cebpb"
"Csf1r" "mmu05202" "Rel,Mdm2,Il6,Birc3"
"H2-Bl" "mmu04144" "Tgfbr2,Smurf2,Epn2,Fam21,Asap2,Asap1,Cyth3"
"H2-Bl" "mmu04144" "Zfyve16,Vps37a,Vps4b"
"H2-Bl" "mmu04144" "Zfyve9,Stam,Snx1"
"H2-Bl" "mmu04144" "Pml,Pip5k1c,Mvb12b,H2-T23,Git1,Acap3,Agap3,Iqsec2,Iqsec1"
"H2-Bl" "mmu04144" "Smad2,Arpc2,Vps26a,Rhoa,Rab11a"
"H2-Bl" "mmu04144" "Igf1r,Cbl,Arfgef2"
"H2-Bl" "mmu04144" "Dnm2,H2-T24,Ehd1"
"H2-Bl" "mmu04144" "Pip5k1a,Cltc,Nedd4,Itch,F2r,Hspa8,A230046K03Rik,Capza1,Usp8,Rab7,Pdcd6ip,Eea1,Rab5a,Rabep1,Rab10,Kif5b,Acap2,Arfgef1"
"H2-Bl" "mmu04144" "Pld2,Eps15l1,Wipf1,Git2"
"H2-Bl" "mmu04144" "Pld1,Eps15,Chmp3,Igf2r,Rab5b,Rab11fip2,Smap1"
"H2-Bl" "mmu04144" "Ap2a2,Ap2b1,Gbf1"
"H2-Bl" "mmu04144" "Ap2a1,Arpc1b,H2-L"
"H2-Bl" "mmu04144" "Ap2m1,Grk6,Arfgap2,Arf1"
"H2-Bl" "mmu04144" "Ap2s1,Bin1,Epn1,Hgs,Mvb12a,Vps37b,H2-Q7,H2-T9,H2-T10,Pard6a,Arf5"
"H2-Bl" "mmu04144" "Ehd2,Arrb1,Wasl"
"H2-Bl" "mmu04144" "Mdm2,Cav1,Cav2,Prkci"
"H2-Bl" "mmu04144" "Sh3kbp1,Arpc4,Capzb,Snf8"
"H2-Bl" "mmu04144" "Spg20,Rab11fip3,Agap1"
"H2-Bl" "mmu04144" "Arpc5,Capza2,Vps36,Chmp2b,2610002M06Rik,Chmp5,Snx2,Snx6,Snx4,Cdc42"
"H2-Bl" "mmu04144" "Arpc5l,Stambp,Vps45"
"H2-Bl" "mmu04144" "Hspa1l,Hspa1a,Hspa1b"
"H2-Bl" "mmu04144" "Chmp2a,Rufy1,Rab8a,Arfgap3"
"H2-Bl" "mmu04144" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu04144" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu04145" "Vamp3,Stx12,Pik3c3,Dync1i2"
"H2-Bl" "mmu04145" "H2-Q7,H2-T23,H2-T9,H2-T10,Hgs,Atp6v0c,Tap1,Tap2"
"H2-Bl" "mmu04145" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu04145" "H2-Aa,H2-Eb1,H2-DMb1,Atp6v0d1,Ctss,Fcgr3"
"H2-Bl" "mmu04145" "H2-Ab1,H2-DMa,Sec61b,Cyba"
"H2-Bl" "mmu04145" "Rab5a,Rab5b,Eea1,Rab7,Dync1li2,Canx,Itgb1,Rac1"
"H2-Bl" "mmu04145" "Atp6v1b2,Atp6v1f,Atp6v1g1,Atp6v0b"
"H2-Bl" "mmu04145" "Atp6v1d,Atp6v1e1,Atp6v0e"
"H2-Bl" "mmu04145" "Tuba1a,Tuba1c,Tuba1b,Tubb4b,Tubb6,Tubb5"
"H2-Bl" "mmu04145" "C1ra,Colec12,Comp,Thbs2,Thbs3,Mrc2"
"H2-Bl" "mmu04514" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Bl" "mmu04514" "H2-Q7,H2-T9,H2-T10"
"H2-Bl" "mmu04514" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu04514" "Jam2,Cd34,Itga6"
"H2-Bl" "mmu04514" "Itgb1,Glg1,Ptprm,Mpzl1"
"H2-Bl" "mmu04514" "Sdc1,Sdc3,Nlgn2"
"H2-Bl" "mmu04612" "Hspa8,Hsp90aa1,Hsp90ab1,Creb1,Nfya"
"H2-Bl" "mmu04612" "Hspa1l,Hspa1a,Hspa1b"
"H2-Bl" "mmu04612" "Hspa4,Canx,Pdia3,Calr,Hspa5"
"H2-Bl" "mmu04612" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu04612" "H2-Q7,H2-T23,H2-T9,H2-T10,Tapbp,Tap1,Tap2"
"H2-Bl" "mmu04612" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu04612" "Lgmn,Ctsb,Ctss"
"H2-Bl" "mmu04612" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1,Cd74"
"H2-Bl" "mmu04940" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Bl" "mmu04940" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu04940" "H2-Q7,H2-T9,H2-T10"
"H2-Bl" "mmu04940" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu05166" "Nrp1,Ccnd2,Ppp3ca,Nfatc3,Gsk3b,Ctnnb1,Apc,Dlg1,Pik3r3,Akt3,Map3k3,Adcy6,Prkacb,Atf2,Ep300,Smad4"
"H2-Bl" "mmu05166" "Vcam1,Xpo1,Ppp3cb,Ppp3r1,Canx,Kras,Cdc27,Map2k4,Creb1,Atm,Atr,Mapk8"
"H2-Bl" "mmu05166" "Icam1,Cdkn1a,Il6,Atf4,Bax"
"H2-Bl" "mmu05166" "Myc,Rela,Relb,Nfkb2,Srf"
"H2-Bl" "mmu05166" "Ranbp3,Stat5a,Pold1,Pold2"
"H2-Bl" "mmu05166" "Ran,Ranbp1,Mad2l1,Bub1b,Bub3,Cdc20,Pold3,Pole2,Pole4,Cdk4,E2f1,Mybl2,Ccnb2"
"H2-Bl" "mmu05166" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu05166" "H2-Q7,H2-T9,H2-T10,Pold4,Dvl2,Msx1"
"H2-Bl" "mmu05166" "H2-Q8,H2-T23,Jak3,Tnfrsf1a"
"H2-Bl" "mmu05166" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu05166" "Calr,Anapc4,Cdc16,Chek2"
"H2-Bl" "mmu05166" "Nfatc4,Tspo,Tcf3"
"H2-Bl" "mmu05166" "Vdac1,Vdac2,Anapc7,Cdc23,Pole3,Cdkn2c"
"H2-Bl" "mmu05166" "Slc25a4,Slc25a5,Pcna,Ccnd1"
"H2-Bl" "mmu05166" "Anapc2,Ccnd3,Akt1,Ltbr"
"H2-Bl" "mmu05166" "Anapc10,Chuk,Nfyb,Atf1"
"H2-Bl" "mmu05166" "Fzd4,Pik3r1,Jun,Fos,Egr1,Atf3,Kat2b,Tgfbr2"
"H2-Bl" "mmu05166" "Dvl3,Adcy4,Crtc1"
"H2-Bl" "mmu05166" "Dvl1,Crtc2,Crtc3"
"H2-Bl" "mmu05166" "Pik3cd,H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Bl" "mmu05166" "Il1r1,Nfkb1,Ets1"
"H2-Bl" "mmu05168" "Mapk8,Tab2,Map3k7,Usp7,Eif2ak3,Ppp1cb,Ep300,Hcfc2,Clock"
"H2-Bl" "mmu05168" "Mapk9,Ikbkg,Ppp1cc,Cul1,Srsf5,Srsf6,Csnk2a1,Nxf1"
"H2-Bl" "mmu05168" "Chuk,Srsf1,Srsf3,Srsf7,Taf13"
"H2-Bl" "mmu05168" "Nfkbib,Cdc34,Mcrs1"
"H2-Bl" "mmu05168" "Nfkb1,Myd88,Il6,Socs3,Jak2"
"H2-Bl" "mmu05168" "Rela,Ticam1,Per1"
"H2-Bl" "mmu05168" "Irf7,Ddx58,Pml,Sp100,H2-T24,Stat1,Stat2,Irf9"
"H2-Bl" "mmu05168" "Ifih1,H2-D1,H2-K1,H2-Q4,Gm7030,Tnfrsf1a"
"H2-Bl" "mmu05168" "Ccl5,Oas1a,Oas1g,Tap1,H2-Q10,H2-Q7,H2-T10"
"H2-Bl" "mmu05168" "Eif2s1,Cdk1,Alyref,Cycs"
"H2-Bl" "mmu05168" "Skp1a,Hnrnpk,Casp3"
"H2-Bl" "mmu05168" "Skp2,Csnk2a2,C1qbp"
"H2-Bl" "mmu05168" "Gltscr2,Srsf4,Ifnar2"
"H2-Bl" "mmu05168" "Srsf9,Csnk2b,Alyref2"
"H2-Bl" "mmu05168" "Daxx,Tap2,H2-T23,H2-T9"
"H2-Bl" "mmu05168" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1,Cd74"
"H2-Bl" "mmu05169" "Polr2a,Polr3a,Nup214,Ywhag"
"H2-Bl" "mmu05169" "Polr2b,Snw1,Ikbkg,Mapk14,Mapk9"
"H2-Bl" "mmu05169" "Polr2c,Polr2d,Polr3h"
"H2-Bl" "mmu05169" "Polr2i,Polr2e,Polr2f,Polr2l,Polr1c,H2-Q10,H2-Q7,H2-T9,H2-T10,Pik3cd,Nfkbib,Nfkbie"
"H2-Bl" "mmu05169" "Polr2h,Polr3k,Ran,Cdk1,Hdac1,Psmd13,Ccna2"
"H2-Bl" "mmu05169" "Polr3b,Polr3c,Lyn,Eif2ak1"
"H2-Bl" "mmu05169" "Polr3e,Psmc5,Psmd7,Csnk2a2,Skp2"
"H2-Bl" "mmu05169" "Polr3f,Hspa8,Ywhaz,Ywhaq,Usp7,Prkacb,Pik3r3,Tab2,Map3k7,Map2k4,Mapk8"
"H2-Bl" "mmu05169" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu05169" "H2-Q8,H2-T23,H2-L,Hdac5,Jak3"
"H2-Bl" "mmu05169" "H2-D1,H2-K1,H2-Q4,Stat3"
"H2-Bl" "mmu05169" "Akap8l,Hspa1l,Hspa1a,Hspa1b,Hspb1,Jun"
"H2-Bl" "mmu05169" "Ywhab,Gtf2e1,Psmc2,Psmc1,Psmd1,Psmd12,Psmd11,Psmd6,Psmd14"
"H2-Bl" "mmu05169" "Gtf2b,Gtf2e2,Hdac2,Psmc6,Chuk"
"H2-Bl" "mmu05169" "Snd1,Psmd8,Prkaca,Csnk2b,Tradd"
"H2-Bl" "mmu05169" "Hdac4,Ncor2,Akt1"
"H2-Bl" "mmu05169" "Crebbp,Ep300,Pik3r1,Akt3,Gsk3b,Atf2,Plcg1,Nedd4,Eif2ak3"
"H2-Bl" "mmu05169" "Myc,Psmd3,Relb,Nfkb2,Rela"
"H2-Bl" "mmu05169" "Cdkn1a,Map2k3,Icam1"
"H2-Bl" "mmu05169" "Mdm2,Nfkbia,Tnfaip3"
"H2-Bl" "mmu05169" "Psmc4,Psmd2,Mapk11"
"H2-Bl" "mmu05203" "Kras,Mapk1,Ywhaz,Ywhaq,Pik3ca,Pik3r3,Hnrnpk,Ddx3x,Prkacb,Usp7,Gtf2h1,Rac1"
"H2-Bl" "mmu05203" "Mapk3,Pxn,Hdac7"
"H2-Bl" "mmu05203" "Creb1,Atf2,Pik3r1,Ccnd2,Dlg1,Rbl2"
"H2-Bl" "mmu05203" "Creb3l2,Crebbp,Ep300,Ubr4,Chd4"
"H2-Bl" "mmu05203" "Atf6b,Gtf2h4,Bad"
"H2-Bl" "mmu05203" "Ddb1,Casp3,Cdk2"
"H2-Bl" "mmu05203" "Ywhab,Ccnd1,Psmc1,Rbl1,Hdac1"
"H2-Bl" "mmu05203" "Stat3,Actn1,H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu05203" "Stat5a,Pik3cd,H2-Q7,H2-T9,H2-T10"
"H2-Bl" "mmu05203" "Rela,Nfkb2,Egr3,Cdkn1a,Bax,Scrib,Srf"
"H2-Bl" "mmu05203" "Ccne1,Cdk1,Ccna2,Skp2,Mrps18b,Cdc20,Mad1l1,Ranbp1"
"H2-Bl" "mmu05203" "Ltbr,Ccnd3,Hdac5,H2-L"
"H2-Bl" "mmu05203" "Sp100,Irf9,H2-T24"
"H2-Bl" "mmu05203" "Snw1,Ikbkg,Rhoa"
"H2-Bl" "mmu05203" "Gtf2h3,Traf2,Cdk4"
"H2-Bl" "mmu05203" "Gtf2e1,Gtf2e2,Hdac2,Cdc42"
"H2-Bl" "mmu05203" "Snd1,Bak1,Pkm,Kat2a"
"H2-Bl" "mmu05203" "Jak3,Irf7,H2-Q8,H2-T23"
"H2-Bl" "mmu05320" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Bl" "mmu05320" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu05320" "H2-Q7,H2-T9,H2-T10"
"H2-Bl" "mmu05320" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu05330" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu05330" "H2-Q7,H2-T9,H2-T10"
"H2-Bl" "mmu05330" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu05330" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Bl" "mmu05332" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Bl" "mmu05332" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu05332" "H2-Q7,H2-T9,H2-T10"
"H2-Bl" "mmu05332" "H2-D1,H2-K1,H2-Q4"
"H2-Bl" "mmu05416" "Rac1,Actg1,Eif4g2,Eif4g1"
"H2-Bl" "mmu05416" "H2-Aa,H2-Ab1,H2-Eb1,H2-DMa,H2-DMb1"
"H2-Bl" "mmu05416" "H2-Q1,Gm11127,Gm7030"
"H2-Bl" "mmu05416" "H2-Q7,H2-T9,H2-T10"
"H2-Bl" "mmu05416" "H2-D1,H2-K1,H2-Q4"
"Igf2r" "mmu04142" "Tcirg1,Atp6v0d1,Atp6v0b,Ctsa,Ctsb,Ctsd,Ctsz,Lgmn,Glb1,Gaa,Idua,Galc,Hexa,Hexb,Man2b1,Neu1,Gns,Pla2g15,Dnase2a,Acp2,Acp5,Psap,Gm2a,Npc1,Ctns,Cln3"
"Igf2r" "mmu04142" "Ctsc,Ctsh,Ctss,Cd68,Cd63"
"Igf2r" "mmu04142" "Ctsf,Slc17a5,Laptm4b"
"Igf2r" "mmu04142" "Ctsk,Manba,Arsb"
"Igf2r" "mmu04142" "Ctsl,Ppt1,Lamp1"
"Igf2r" "mmu04142" "Gla,Slc11a2,Ap1s1"
"Igf2r" "mmu04142" "Gba,Galns,Npc2,Nagpa,Clta,Ap1g2"
"Igf2r" "mmu04142" "Naga,Sgsh,Smpd1,Gga1"
"Igf2r" "mmu04142" "Ids,Cd164,Cltc,Ap1g1,Ap4e1"
"Igf2r" "mmu04142" "Ppt2,Ap1b1,Ap3s2"
"Igf2r" "mmu04142" "Ap3d1,Ap3b1,Ap3m2,Hyal1"
"Igf2r" "mmu04144" "Tgfbr2,Smurf2,Epn2,Fam21,Asap2,Asap1,Cyth3"
"Igf2r" "mmu04144" "Zfyve16,Vps37a,Vps4b"
"Igf2r" "mmu04144" "Zfyve9,Stam,Snx1"
"Igf2r" "mmu04144" "Pml,Pip5k1c,Mvb12b,H2-T23,Git1,Acap3,Agap3,Iqsec2,Iqsec1"
"Igf2r" "mmu04144" "Smad2,Arpc2,Vps26a,Rhoa,Rab11a"
"Igf2r" "mmu04144" "Igf1r,Cbl,Arfgef2"
"Igf2r" "mmu04144" "Dnm2,H2-T24,Ehd1"
"Igf2r" "mmu04144" "Pip5k1a,Cltc,Nedd4,Itch,F2r,Hspa8,A230046K03Rik,Capza1,Usp8,Rab7,Pdcd6ip,Eea1,Rab5a,Rabep1,Rab10,Kif5b,Acap2,Arfgef1"
"Igf2r" "mmu04144" "Pld2,Eps15l1,Wipf1,Git2"
"Igf2r" "mmu04144" "Pld1,Eps15,Chmp3,Igf2r,Rab5b,Rab11fip2,Smap1"
"Igf2r" "mmu04144" "Ap2a2,Ap2b1,Gbf1"
"Igf2r" "mmu04144" "Ap2a1,Arpc1b,H2-L"
"Igf2r" "mmu04144" "Ap2m1,Grk6,Arfgap2,Arf1"
"Igf2r" "mmu04144" "Ap2s1,Bin1,Epn1,Hgs,Mvb12a,Vps37b,H2-Q7,H2-T9,H2-T10,Pard6a,Arf5"
"Igf2r" "mmu04144" "Ehd2,Arrb1,Wasl"
"Igf2r" "mmu04144" "Mdm2,Cav1,Cav2,Prkci"
"Igf2r" "mmu04144" "Sh3kbp1,Arpc4,Capzb,Snf8"
"Igf2r" "mmu04144" "Spg20,Rab11fip3,Agap1"
"Igf2r" "mmu04144" "Arpc5,Capza2,Vps36,Chmp2b,2610002M06Rik,Chmp5,Snx2,Snx6,Snx4,Cdc42"
"Igf2r" "mmu04144" "Arpc5l,Stambp,Vps45"
"Igf2r" "mmu04144" "Hspa1l,Hspa1a,Hspa1b"
"Igf2r" "mmu04144" "Chmp2a,Rufy1,Rab8a,Arfgap3"
"Igf2r" "mmu04144" "H2-Q1,Gm11127,Gm7030"
"Igf2r" "mmu04144" "H2-D1,H2-K1,H2-Q4"
"Insr" "mmu04014" "Pdgfd,Vegfc,Insr,Sos1,Sos2,Plcg1,Prkacb,Nf1,Rasal2,Pik3r1,Akt3,Mllt4,Pld1,Rab5b"
"Insr" "mmu04014" "Kitl,Nfkb1,Map2k1,Ets1"
"Insr" "mmu04014" "Vegfa,Gnb5,Pik3r2"
"Insr" "mmu04014" "Gab2,Shc1,Rgl1,Pld2"
"Insr" "mmu04014" "Ptpn11,Gng12,Kras,Rasa1,Rac1,Pak2,Pik3r3,Shoc2,Mapk1,Rab5a"
"Insr" "mmu04014" "Gng11,Pik3ca,Pla2g16"
"Insr" "mmu04014" "Calm1,Calm2,Rala,Mapk9,Cdc42"
"Insr" "mmu04014" "Rras,Mapk3,Rgl2,Abl1"
"Insr" "mmu04014" "Rhoa,Ikbkg,Brap"
"Insr" "mmu04014" "Chuk,Rap1a,Mapk8"
"Insr" "mmu04015" "Rap1a,Crk,Gnai3,Prkci,Krit1,Kras"
"Insr" "mmu04015" "Dock4,Gnas,Adcy6,Gnaq,Plcb4,Pdgfd,Vegfc,Crkl,Magi3,Rapgef2,Rapgef6,Plcg1,Mllt4,Pik3r1,Akt3"
"Insr" "mmu04015" "Calm1,Calm2,Rala,Cdc42"
"Insr" "mmu04015" "Calm3,Gnai2,Akt1"
"Insr" "mmu04015" "F2r,Insr,Ctnnb1,Thbs1,Rac1,Ctnnd1,Itgb1,Braf,Mapk1,Pik3r3"
"Insr" "mmu04015" "Adcy9,Rapgef1,Sipa1l1"
"Insr" "mmu04015" "Kitl,Ralb,Map2k1"
"Insr" "mmu04015" "Sipa1,Mapk3,Mapk12,Rras"
"Insr" "mmu04015" "Itga2b,Pard6a,Map2k2,Pik3cd"
"Insr" "mmu04022" "Agtr1a,Atp1a2,Atp1b2,Gucy1b3"
"Insr" "mmu04022" "Ednra,Myl9,Pde5a"
"Insr" "mmu04022" "Gnaq,Mef2a,Mef2c,Nfatc3,Atp2b1,Plcb4,Itpr1,Atp2a2,Rock1,Rock2,Ppp1r12a,Gnai3,Insr,Pik3r1,Pik3r3,Akt3,Creb1,Atf2,Creb3l2,Mapk1"
"Insr" "mmu04022" "Gna11,Gna12,Gnai2,Akt1"
"Insr" "mmu04022" "Gna13,Atf4,Map2k1"
"Insr" "mmu04022" "Ppp3ca,Pik3ca,Prkce"
"Insr" "mmu04022" "Ppp3cb,Ppp3r1,Ppp1cb,Ppp1cc,Calm2"
"Insr" "mmu04022" "Mef2d,Npr1,Atp2b4,Itpr3,Adcy9,Mapk3"
"Insr" "mmu04022" "Npr2,Gtf2i,Itpr2"
"Insr" "mmu04022" "Atp1a1,Slc25a4,Slc25a5"
"Insr" "mmu04022" "Pik3cd,Atf6b,Bad,Map2k2"
"Insr" "mmu04066" "Stat3,Hif1a,Pfkfb3"
"Insr" "mmu04066" "Rela,Mknk2,Cdkn1a"
"Insr" "mmu04066" "Nfkb1,Map2k1,Serpine1,Slc2a1"
"Insr" "mmu04066" "Insr,Pik3r1,Akt3,Arnt,Ep300,Plcg1,Camk2d"
"Insr" "mmu04066" "Map2k2,Pik3cd,Eif4ebp1,Egln2"
"Insr" "mmu04066" "Akt1,Mtor,Hk1"
"Insr" "mmu04066" "Eif4e,Rps6kb1,Cul2,Pdha1"
"Insr" "mmu04066" "Gapdh,Eno1,Ldha,Pgk1"
"Insr" "mmu04068" "Tgfbr1,Pik3ca,Kras"
"Insr" "mmu04068" "Tgfbr2,Pik3r1,Foxo1,Cat"
"Insr" "mmu04068" "Smad4,Setd7,Ep300,Usp7,Insr,Pdpk1,Pten,Akt3,Sos1,Braf,Rbl2,Gabarapl1,Atm"
"Insr" "mmu04068" "Smad2,Prkaa1,Prkab2,Nlk,Mapk9"
"Insr" "mmu04068" "Prkag1,Skp2,Ccnb1,Ccnb2,Plk1"
"Insr" "mmu04068" "Mdm2,Sirt1,Mapk8,Homer1,Il6"
"Insr" "mmu04068" "Crebbp,Igf1r,Foxo3"
"Insr" "mmu04068" "Pik3cd,Map2k2,Pck2,G6pc3"
"Insr" "mmu04068" "Pik3r3,Mapk1,S1pr1"
"Insr" "mmu04068" "Sgk1,Stat3,Map2k1,Plk2"
"Insr" "mmu04068" "Cdk2,Prmt1,Plk4"
"Insr" "mmu04072" "Pdgfd,Insr,Sos1,Sos2,Pik3r1,Akt3,Pld1,F2r,Plcb4,Adcy6"
"Insr" "mmu04072" "Kitl,Map2k1,Gna13"
"Insr" "mmu04072" "Gab2,Plcg1,Dgkd,Gnas"
"Insr" "mmu04072" "Shc1,Pld2,Raf1"
"Insr" "mmu04072" "Ptpn11,Pik3r3,Mapk1,Pip5k1a"
"Insr" "mmu04072" "Ralgds,Pip5k1c,Gna12,Adcy4"
"Insr" "mmu04072" "Pik3cd,Agpat2,Map2k2"
"Insr" "mmu04072" "Fyn,Dgka,Cyth1,Cyth3"
"Insr" "mmu04150" "Slc3a2,Sesn2,Tnfrsf1a"
"Insr" "mmu04150" "Atp6v1b2,Atp6v1f,Atp6v1g1,Flcn"
"Insr" "mmu04150" "Atp6v1d,Atp6v1e1,Lamtor5"
"Insr" "mmu04150" "Lamtor2,Lamtor4,Nprl3,Pik3cd"
"Insr" "mmu04150" "Rptor,Mtor,Akt1"
"Insr" "mmu04150" "Akt1s1,Eif4ebp1,Stk11,Dvl2,Map2k2"
"Insr" "mmu04150" "Deptor,Clip1,Cab39,Fzd4,Lrp6,Gsk3b,Insr,Sos1,Sos2,Braf,Pik3r1,Pik3r3,Pten,Pdpk1,Akt3,Rictor"
"Insr" "mmu04150" "Eif4e,Cab39l,Rheb"
"Insr" "mmu04150" "Rps6kb1,Mios,Seh1l,Prkaa1,Kras,Mapk1,Chuk"
"Insr" "mmu04150" "Eif4b,Wdr59,Rps6ka2"
"Insr" "mmu04150" "Sec13,Ddit4,Map2k1,Sgk1"
"Insr" "mmu04150" "Tsc1,Lrp5,Dvl3"
"Insr" "mmu04150" "Fzd7,Fzd8,Lpin1"
"Insr" "mmu04151" "Fgf1,Ghr,Lama2,Vtn"
"Insr" "mmu04151" "Pdgfd,Vegfc,Insr,Sos1,Lama4,Lamb1,Lamc1,Itga1,Ptk2,F2r,Pdpk1,Akt3,Pten,Ppp2r3a,Phlpp2,Gsk3b,Rbl2,Creb1,Atf2,Creb3l2,Pik3r1"
"Insr" "mmu04151" "Kitl,Map2k1,Il6,Jak2,Sgk1,Atf4,Nfkb1"
"Insr" "mmu04151" "Egfr,Col1a1,Col1a2,Col6a2,Col6a1,Col6a3,Thbs2,Thbs3,Fn1,Lpar1"
"Insr" "mmu04151" "Igf1r,Tsc1,Foxo3"
"Insr" "mmu04151" "Tek,Sos2,Jak1,Itga6,Pkn2"
"Insr" "mmu04151" "Kras,Mapk1,Rac1,Itgb1,Gng12,Prkaa1,Ppp2ca,Ppp2cb,Ppp2r5e,Hsp90aa1,Hsp90ab1,Ywhaz,Ywhaq"
"Insr" "mmu04151" "Map2k2,Il3ra,Eif4ebp1,Pck2,G6pc3,Bad,Atf6b,Pik3cd"
"Insr" "mmu04151" "Mapk3,Lamb2,Rps6kb2"
"Insr" "mmu04151" "Tlr4,Rps6kb1,Hsp90b1,Chuk"
"Insr" "mmu04151" "Il4ra,Itga5,Ddit4"
"Insr" "mmu04151" "Jak3,Stk11,Pkn1,Rxra,Rela"
"Insr" "mmu04151" "Gnb2,Crtc2,Cdkn1a,Ccnd3,Nr4a1"
"Insr" "mmu04151" "Rheb,Mcl1,Mdm2"
"Insr" "mmu04151" "Mtor,Ppp2r5a,Phlpp1"
"Insr" "mmu04151" "Rptor,Akt1,Ppp2r1a,Ppp2r5d"
"Insr" "mmu04152" "Map3k7,Cab39,Prkaa1,Creb1,Creb3l2,Ppp2ca,Ppp2cb,Ppp2r3a,Ppp2r5e,Rab2a,Rab10,Rab14,Insr,Pik3r3,Pdpk1,Akt3,Rps6kb1"
"Insr" "mmu04152" "Stk11,Eef2k,Lipe,Srebf1,Cpt1c,Akt1s1"
"Insr" "mmu04152" "Cab39l,Ppp2r3c,Rheb"
"Insr" "mmu04152" "Strada,G6pc3,Pck2,Pik3cd,Eif4ebp1"
"Insr" "mmu04152" "Prkab1,Ppp2r1a,Ppp2r5d"
"Insr" "mmu04152" "Pfkfb2,Foxo1,Pik3r1"
